ID,year,age,sex,race,HH_income,married,education,n_child,age_youngest,region,treatment,pair_id
20090504091281,2009,30,male,other,40000,married,Masters,1,2,Midwest,TRUE,968
20090504091300,2009,39,male,white,100000,married,Some college,2,9,Northeast,TRUE,969
20090504091303,2009,29,female,white,25000,married,Did not graduate from HS,1,7,West,TRUE,970
20090504091317,2009,47,male,other,7500,married,Some college,2,2,South,TRUE,971
20090504091318,2009,46,female,white,75000,married,Bachelors,1,10,South,TRUE,972
20090504091359,2009,47,female,white,100000,married,Masters,2,2,West,TRUE,973
20090504091382,2009,27,female,other,60000,not married,Did not graduate from HS,2,3,Northeast,TRUE,974
20090504091385,2009,40,female,white,50000,married,Masters,3,2,South,TRUE,975
20090504091398,2009,64,female,white,40000,married,HS,1,16,West,TRUE,976
20090504091401,2009,40,female,white,150000,married,Bachelors,2,3,South,TRUE,977
20090504091405,2009,55,male,white,50000,married,Some college,1,13,South,TRUE,978
20090504091422,2009,46,female,white,60000,not married,Bachelors,2,6,Midwest,TRUE,979
20090504091442,2009,17,female,black,35000,not married,Did not graduate from HS,1,17,South,TRUE,980
20090504091464,2009,51,female,asian,30000,married,Bachelors,1,10,Midwest,TRUE,981
20090504091469,2009,16,female,white,25000,not married,Did not graduate from HS,5,3,South,TRUE,982
20090504091472,2009,37,female,white,100000,married,Bachelors,2,8,Midwest,TRUE,983
20090504091474,2009,54,female,white,20000,not married,Did not graduate from HS,5,0,West,TRUE,984
20090504091502,2009,47,male,white,60000,married,HS,1,14,South,TRUE,985
20090504091529,2009,31,female,white,60000,married,HS,1,9,South,TRUE,986
20090504091536,2009,48,male,white,15000,married,HS,2,10,South,TRUE,987
20090504091572,2009,16,female,white,30000,not married,Did not graduate from HS,2,14,Midwest,TRUE,988
20090504091586,2009,30,female,black,30000,married,Some college,2,12,South,TRUE,989
20090504091587,2009,33,male,white,60000,married,Bachelors,2,3,South,TRUE,990
20090504091592,2009,31,female,white,75000,not married,Bachelors,1,6,Midwest,TRUE,991
20090504091597,2009,31,male,white,5000,not married,Did not graduate from HS,2,1,West,TRUE,992
20090504091605,2009,27,female,white,20000,married,HS,1,0,South,TRUE,993
20090504091606,2009,46,female,white,150000,married,Doctoral,3,5,Midwest,TRUE,994
20090504091613,2009,35,female,white,75000,not married,Some college,2,2,South,TRUE,995
20090504091621,2009,35,female,white,10000,not married,Did not graduate from HS,2,11,South,TRUE,996
20090504091630,2009,35,female,white,25000,not married,Some college,2,14,West,TRUE,997
20090504091634,2009,32,female,white,25000,married,HS,1,1,West,TRUE,998
20090504091639,2009,37,female,white,35000,married,Some college,3,6,Northeast,TRUE,999
20090504091685,2009,45,female,white,150000,married,Bachelors,2,12,Northeast,TRUE,1000
20090504091699,2009,35,female,white,75000,married,Masters,2,8,Midwest,TRUE,1001
20090504091733,2009,43,female,white,60000,not married,Some college,1,13,South,TRUE,1002
20090504091738,2009,36,male,white,35000,married,Some college,1,8,West,TRUE,1003
20090504091744,2009,16,male,other,20000,not married,Did not graduate from HS,6,3,South,TRUE,1004
20090504091751,2009,28,male,white,35000,married,Some college,1,0,West,TRUE,1005
20090504091756,2009,37,male,asian,100000,married,Masters,2,1,South,TRUE,1006
20090504091766,2009,39,male,white,60000,married,HS,1,3,Northeast,TRUE,1007
20090504091770,2009,32,female,white,75000,married,Masters,1,1,South,TRUE,1008
20090504091785,2009,44,female,white,0,not married,Some college,1,10,South,TRUE,1009
20090504091789,2009,33,male,white,50000,married,HS,1,13,Midwest,TRUE,1010
20090504091803,2009,19,male,white,150000,not married,Did not graduate from HS,1,17,Northeast,TRUE,1011
20090504091814,2009,42,female,white,35000,not married,Bachelors,1,9,Midwest,TRUE,1012
20090504091815,2009,47,female,white,50000,married,HS,1,12,Northeast,TRUE,1013
20090504091836,2009,55,female,white,25000,not married,HS,2,9,Midwest,TRUE,1014
20090504091908,2009,36,male,white,25000,married,Did not graduate from HS,2,8,West,TRUE,1015
20090504091918,2009,29,female,white,40000,not married,HS,2,3,Midwest,TRUE,1016
20090504091920,2009,42,male,white,75000,married,Some college,1,1,South,TRUE,1017
20090504091943,2009,42,female,white,150000,married,Masters,2,5,West,TRUE,1018
20090504091971,2009,35,female,white,40000,not married,HS,1,8,South,TRUE,1019
20090504091983,2009,17,female,white,75000,not married,Did not graduate from HS,2,14,South,TRUE,1020
20090504091997,2009,38,female,black,5000,not married,Some college,3,8,Northeast,TRUE,1021
20090504092038,2009,28,female,white,50000,married,Some college,2,0,South,TRUE,1022
20090504092040,2009,44,female,white,40000,married,HS,3,12,Midwest,TRUE,1023
20090504092042,2009,32,female,white,15000,married,HS,1,5,Midwest,TRUE,1024
20090504092045,2009,23,female,white,12500,not married,HS,1,3,Midwest,TRUE,1025
20090504092053,2009,34,female,white,75000,married,Some college,1,0,West,TRUE,1026
20090504092081,2009,60,male,white,30000,married,HS,3,3,Midwest,TRUE,1027
20090504092134,2009,43,female,white,40000,married,HS,2,15,Midwest,TRUE,1028
20090504092138,2009,34,female,white,60000,married,Bachelors,2,3,Midwest,TRUE,1029
20090504092146,2009,41,male,white,100000,married,Some college,3,8,West,TRUE,1030
20090504092194,2009,48,female,asian,60000,married,Some college,2,10,West,TRUE,1031
20090504092195,2009,47,female,white,5000,not married,Did not graduate from HS,3,3,Midwest,TRUE,1032
20090504092205,2009,37,male,white,50000,married,Masters,2,6,Midwest,TRUE,1033
20090504092223,2009,44,female,white,150000,married,Bachelors,3,10,West,TRUE,1034
20090504092227,2009,21,female,white,50000,not married,Some college,1,12,South,TRUE,1035
20090504092232,2009,16,female,white,12500,not married,Did not graduate from HS,2,3,West,TRUE,1036
20090504092233,2009,51,male,white,150000,married,Masters,2,15,Northeast,TRUE,1037
20090504092265,2009,35,female,white,100000,married,Some college,3,2,Midwest,TRUE,1038
20090504092287,2009,28,female,white,50000,married,Bachelors,2,1,West,TRUE,1039
20090504092289,2009,23,female,white,60000,married,Some college,1,2,Midwest,TRUE,1040
20090504092291,2009,57,female,white,40000,not married,HS,1,0,South,TRUE,1041
20090504092294,2009,33,female,white,10000,married,Did not graduate from HS,2,1,West,TRUE,1042
20090504092348,2009,45,female,asian,60000,married,Bachelors,1,16,West,TRUE,1043
20090504092352,2009,37,female,black,20000,not married,Some college,3,7,South,TRUE,1044
20090504092356,2009,26,male,white,30000,married,HS,2,1,South,TRUE,1045
20090504092368,2009,15,female,white,60000,not married,Did not graduate from HS,1,15,South,TRUE,1046
20090504092389,2009,48,female,white,75000,not married,Bachelors,1,11,Midwest,TRUE,1047
20090504092405,2009,36,male,black,5000,not married,Some college,2,5,South,TRUE,1048
20090504092406,2009,46,male,white,60000,married,HS,2,10,Northeast,TRUE,1049
20090504092407,2009,41,female,white,75000,married,Bachelors,2,11,Midwest,TRUE,1050
20090504092408,2009,23,female,white,50000,not married,Some college,2,7,Northeast,TRUE,1051
20090504092425,2009,46,female,white,7500,not married,Some college,2,1,South,TRUE,1052
20090504092429,2009,28,male,white,100000,married,Some college,2,2,Northeast,TRUE,1053
20090504092446,2009,69,male,white,100000,married,Bachelors,1,6,Midwest,TRUE,1054
20090504092491,2009,48,male,white,25000,married,Some college,1,10,West,TRUE,1055
20090504092493,2009,30,female,white,60000,married,Some college,3,0,South,TRUE,1056
20090505090044,2009,23,female,white,25000,not married,HS,2,3,South,TRUE,1057
20090505090946,2009,56,male,white,25000,married,HS,1,14,Midwest,TRUE,1058
20090505091021,2009,26,female,black,40000,not married,Bachelors,3,5,West,TRUE,1059
20090505091042,2009,40,male,white,30000,married,HS,3,1,South,TRUE,1060
20090505091101,2009,44,male,white,100000,married,Bachelors,2,11,South,TRUE,1061
20090505091155,2009,35,male,white,30000,not married,HS,2,10,Midwest,TRUE,1062
20090505091196,2009,56,male,white,30000,not married,Some college,2,3,Midwest,TRUE,1063
20090505091315,2009,47,female,white,75000,not married,Bachelors,2,12,Northeast,TRUE,1064
20090505091330,2009,46,female,white,60000,not married,Masters,2,9,Northeast,TRUE,1065
20090505091497,2009,31,female,white,50000,married,HS,2,3,Northeast,TRUE,1066
20090505091570,2009,37,female,white,40000,not married,Some college,6,2,West,TRUE,1067
20090505091589,2009,30,male,white,60000,married,Some college,1,2,Midwest,TRUE,1068
20090505091665,2009,36,female,white,60000,married,Bachelors,2,3,South,TRUE,1069
20090505091876,2009,39,male,white,100000,married,Some college,3,2,Midwest,TRUE,1070
20090505091994,2009,16,male,black,60000,not married,Did not graduate from HS,2,13,South,TRUE,1071
20090505092039,2009,37,female,white,30000,married,Some college,3,10,Northeast,TRUE,1072
20090505092078,2009,68,female,black,15000,not married,HS,1,0,Northeast,TRUE,1073
20090505092101,2009,17,male,white,5000,not married,Did not graduate from HS,1,17,West,TRUE,1074
20090505092178,2009,16,female,white,25000,not married,Did not graduate from HS,4,5,West,TRUE,1075
20090505092459,2009,30,female,white,50000,not married,HS,4,0,Midwest,TRUE,1076
20090505092483,2009,49,female,white,150000,married,Bachelors,1,14,Northeast,TRUE,1077
20090603091603,2009,16,male,white,150000,not married,Did not graduate from HS,3,9,West,TRUE,1078
20090604090123,2009,61,female,black,7500,not married,Some college,3,12,South,TRUE,1079
20090604090541,2009,17,female,white,150000,not married,Did not graduate from HS,1,17,Northeast,TRUE,1080
20090604090607,2009,48,female,white,50000,married,Some college,1,12,South,TRUE,1081
20090604090655,2009,48,male,white,40000,not married,Some college,2,12,West,TRUE,1082
20090604090715,2009,39,female,white,150000,married,Some college,3,4,South,TRUE,1083
20090604090733,2009,48,male,white,50000,married,HS,1,12,Northeast,TRUE,1084
20090604090738,2009,20,male,white,75000,not married,Some college,1,14,South,TRUE,1085
20090604090774,2009,39,female,white,20000,married,Some college,5,7,West,TRUE,1086
20090604090783,2009,25,female,black,7500,not married,Some college,3,0,Midwest,TRUE,1087
20090604090842,2009,25,female,white,40000,married,HS,2,6,West,TRUE,1088
20090604090981,2009,19,female,white,75000,not married,Some college,1,15,South,TRUE,1089
20090604091254,2009,17,male,white,7500,not married,Did not graduate from HS,1,17,West,TRUE,1090
20090604091364,2009,38,male,white,150000,married,Bachelors,2,2,Northeast,TRUE,1091
20090604091373,2009,47,male,black,75000,not married,HS,4,6,Midwest,TRUE,1092
20090604091381,2009,18,male,white,40000,not married,Did not graduate from HS,1,16,South,TRUE,1093
20090604091402,2009,48,female,white,75000,married,HS,1,17,South,TRUE,1094
20090604091410,2009,31,female,white,20000,not married,Some college,2,7,Northeast,TRUE,1095
20090604091441,2009,29,female,white,60000,married,Some college,3,3,South,TRUE,1096
20090604091496,2009,39,female,white,50000,not married,Did not graduate from HS,1,6,South,TRUE,1097
20090604091564,2009,27,male,white,50000,not married,Did not graduate from HS,1,7,Northeast,TRUE,1098
20090604091580,2009,39,female,black,30000,not married,Bachelors,1,7,Midwest,TRUE,1099
20090604091589,2009,37,female,white,40000,married,HS,1,13,South,TRUE,1100
20090604091723,2009,39,female,white,30000,married,Did not graduate from HS,4,2,South,TRUE,1101
20090604091725,2009,44,female,white,150000,married,Bachelors,1,2,West,TRUE,1102
20090604091768,2009,37,male,white,40000,not married,Bachelors,2,8,South,TRUE,1103
20090604091771,2009,50,male,white,40000,married,HS,1,11,South,TRUE,1104
20090604091773,2009,24,male,white,25000,not married,Some college,2,0,South,TRUE,1105
20090604091779,2009,19,male,white,75000,not married,Some college,1,17,Midwest,TRUE,1106
20090604091939,2009,49,female,white,60000,married,Doctoral,1,3,Midwest,TRUE,1107
20090604091960,2009,45,male,white,75000,married,Some college,1,17,West,TRUE,1108
20090604092027,2009,18,male,white,100000,not married,Did not graduate from HS,2,14,South,TRUE,1109
20090604092049,2009,48,male,white,40000,married,HS,1,16,Midwest,TRUE,1110
20090604092235,2009,57,male,white,150000,married,Some college,1,14,West,TRUE,1111
20090604092242,2009,31,male,white,100000,married,HS,2,4,West,TRUE,1112
20090604092295,2009,36,female,white,150000,married,Masters,3,2,South,TRUE,1113
20090604092301,2009,41,male,white,150000,married,Bachelors,2,3,Midwest,TRUE,1114
20090604092311,2009,27,female,white,40000,not married,HS,1,4,Midwest,TRUE,1115
20090604092349,2009,39,female,white,75000,married,Masters,2,5,Midwest,TRUE,1116
20090604092380,2009,44,female,white,25000,married,Some college,2,8,Northeast,TRUE,1117
20090604092439,2009,17,male,white,150000,not married,Did not graduate from HS,1,17,Midwest,TRUE,1118
20090604092454,2009,26,male,white,20000,not married,HS,1,6,South,TRUE,1119
20090604092462,2009,17,female,white,30000,not married,Did not graduate from HS,2,10,Northeast,TRUE,1120
20090604092466,2009,18,male,black,75000,not married,Did not graduate from HS,1,16,South,TRUE,1121
20090605090005,2009,21,female,white,10000,not married,HS,4,3,South,TRUE,1122
20090605090503,2009,53,male,white,100000,married,Masters,1,9,Northeast,TRUE,1123
20090605090506,2009,43,female,white,10000,not married,HS,1,11,Midwest,TRUE,1124
20090605090512,2009,59,female,white,100000,married,HS,1,1,West,TRUE,1125
20090605090537,2009,16,male,white,100000,not married,Did not graduate from HS,2,13,South,TRUE,1126
20090605090538,2009,27,male,white,150000,not married,Bachelors,1,15,Northeast,TRUE,1127
20090605090544,2009,31,male,white,25000,married,Did not graduate from HS,1,4,South,TRUE,1128
20090605090550,2009,17,female,black,100000,not married,Did not graduate from HS,1,17,South,TRUE,1129
20090605090615,2009,28,female,white,20000,not married,HS,1,7,West,TRUE,1130
20090605090619,2009,31,male,white,60000,married,HS,2,4,Midwest,TRUE,1131
20090605090620,2009,38,female,asian,10000,married,Did not graduate from HS,8,5,West,TRUE,1132
20090605090625,2009,15,male,white,10000,not married,Did not graduate from HS,1,15,South,TRUE,1133
20090605090644,2009,40,female,white,100000,married,Some college,4,8,Midwest,TRUE,1134
20090605090650,2009,46,female,white,75000,married,Some college,2,13,South,TRUE,1135
20090605090654,2009,39,male,black,100000,married,Bachelors,2,8,Midwest,TRUE,1136
20090605090695,2009,20,female,white,20000,not married,HS,3,0,Northeast,TRUE,1137
20090605090708,2009,25,male,white,35000,married,Some college,1,0,Midwest,TRUE,1138
20090605090722,2009,40,female,white,30000,married,Did not graduate from HS,1,15,South,TRUE,1139
20090605090796,2009,48,male,white,30000,not married,Bachelors,1,11,Northeast,TRUE,1140
20090605090817,2009,42,male,white,75000,married,Bachelors,3,5,South,TRUE,1141
20090605090818,2009,28,male,white,12500,not married,HS,1,6,Northeast,TRUE,1142
20090605090856,2009,38,female,black,75000,married,Bachelors,2,2,South,TRUE,1143
20090605090857,2009,40,female,black,25000,married,Some college,2,1,Northeast,TRUE,1144
20090605090859,2009,39,female,white,60000,married,Bachelors,2,7,Midwest,TRUE,1145
20090605090881,2009,34,female,white,100000,not married,Bachelors,1,0,Northeast,TRUE,1146
20090605090883,2009,44,female,white,30000,not married,Did not graduate from HS,1,11,West,TRUE,1147
20090605090892,2009,54,female,white,150000,married,Bachelors,1,16,West,TRUE,1148
20090605090914,2009,48,female,white,60000,married,Bachelors,2,13,Midwest,TRUE,1149
20090605090934,2009,23,male,black,75000,not married,HS,1,16,South,TRUE,1150
20090605090976,2009,50,female,white,40000,not married,Some college,2,16,Northeast,TRUE,1151
20090605090978,2009,39,male,white,30000,married,Did not graduate from HS,3,5,South,TRUE,1152
20090605090980,2009,16,male,white,25000,not married,Did not graduate from HS,6,8,West,TRUE,1153
20090605090988,2009,16,female,white,20000,not married,Did not graduate from HS,3,0,South,TRUE,1154
20090605091006,2009,32,female,white,60000,married,Bachelors,3,2,Midwest,TRUE,1155
20090605091010,2009,25,male,white,100000,not married,HS,1,16,West,TRUE,1156
20090605091020,2009,17,female,white,50000,not married,Did not graduate from HS,1,17,Northeast,TRUE,1157
20090605091022,2009,39,male,white,100000,married,Bachelors,2,8,Northeast,TRUE,1158
20090605091023,2009,16,male,white,150000,not married,Did not graduate from HS,3,10,West,TRUE,1159
