ID,year,age,sex,race,fam_income,married,education,n_child,age_youngest,region,labor_force_status,partner_working,elder_in_HH,metropolitan,treatment,pair_id
20070201072147,2007,48,female,white,40000,married,HS,2,14,South,employed - at work,not employed,FALSE,non-metropolitan,FALSE,1690
20071009071177,2007,71,female,white,7500,not married,HS,0,0,Midwest,not in labor force,"NA",FALSE,metropolitan,FALSE,1691
20070706072203,2007,73,male,black,10000,not married,HS,0,0,South,not in labor force,"NA",FALSE,metropolitan,FALSE,1692
20070301071157,2007,35,female,white,50000,not married,HS,2,0,Midwest,employed - at work,not employed,FALSE,non-metropolitan,FALSE,1693
20070201070620,2007,56,male,white,60000,not married,Some college,0,0,West,employed - at work,"NA",TRUE,metropolitan,FALSE,1694
20070504072053,2007,53,male,white,30000,not married,HS,1,17,Northeast,unemployed - looking,"NA",FALSE,non-metropolitan,FALSE,1695
20070706072014,2007,40,female,white,50000,married,Bachelors,2,9,Northeast,not in labor force,employed,FALSE,metropolitan,FALSE,1696
20070112062470,2007,29,male,other,75000,married,Some college,1,1,Midwest,employed - at work,not employed,FALSE,metropolitan,FALSE,1697
20070112061713,2007,80,female,black,12500,not married,Bachelors,0,0,Northeast,not in labor force,"NA",FALSE,metropolitan,FALSE,1698
20070112062190,2007,35,male,white,40000,married,Bachelors,2,2,South,employed - at work,not employed,FALSE,metropolitan,FALSE,1699
20070403070613,2007,41,male,white,15000,not married,Bachelors,0,0,West,employed - at work,"NA",FALSE,metropolitan,FALSE,1700
20070404071780,2007,34,male,white,75000,married,Bachelors,2,0,Northeast,employed - at work,not employed,FALSE,metropolitan,FALSE,1701
20070808072602,2007,29,male,white,75000,not married,Some college,0,0,Midwest,employed - at work,"NA",TRUE,metropolitan,FALSE,1702
20070403071680,2007,65,female,white,100000,married,HS,0,0,Northeast,not in labor force,employed,FALSE,non-metropolitan,FALSE,1703
20070808071151,2007,58,female,white,40000,married,Some college,0,0,Midwest,not in labor force,employed,FALSE,non-metropolitan,FALSE,1704
20070605071698,2007,41,female,white,12500,married,HS,0,0,Northeast,not in labor force,employed,FALSE,metropolitan,FALSE,1705
20070112061897,2007,41,female,white,75000,married,Bachelors,2,4,Northeast,not in labor force,employed,FALSE,metropolitan,FALSE,1706
20070403070545,2007,16,female,other,100000,not married,Did not graduate from HS,2,16,West,not in labor force,"NA",TRUE,metropolitan,FALSE,1707
20071211071381,2007,76,female,white,50000,married,Some college,0,0,Midwest,not in labor force,not employed,FALSE,metropolitan,FALSE,1708
20070111061955,2007,65,male,white,60000,married,Did not graduate from HS,1,2,Northeast,not in labor force,not employed,FALSE,metropolitan,FALSE,1709
20070201072498,2007,74,male,white,15000,married,HS,0,0,West,not in labor force,not employed,FALSE,non-metropolitan,FALSE,1710
20071009071111,2007,58,male,white,100000,married,Some college,0,0,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,1711
20070403070735,2007,34,female,white,75000,married,Some college,2,3,West,employed - at work,employed,FALSE,metropolitan,FALSE,1712
20071211071038,2007,79,female,asian,35000,not married,HS,0,0,West,not in labor force,"NA",FALSE,metropolitan,FALSE,1713
20070504071500,2007,85,female,white,40000,not married,HS,0,0,Midwest,not in labor force,"NA",FALSE,metropolitan,FALSE,1714
20071211072466,2007,63,female,white,40000,married,HS,0,0,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,1715
20071008071520,2007,38,male,black,20000,married,Some college,0,0,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,1716
20071110071325,2007,26,female,white,15000,married,Bachelors,2,0,Midwest,unemployed - looking,employed,FALSE,metropolitan,FALSE,1717
20070504072407,2007,35,male,white,60000,married,Some college,2,3,South,employed - at work,employed,FALSE,metropolitan,FALSE,1718
20070504071776,2007,85,male,white,12500,not married,HS,0,0,Northeast,not in labor force,"NA",FALSE,metropolitan,FALSE,1719
20070504071864,2007,37,female,black,40000,married,Some college,1,16,South,employed - at work,employed,FALSE,metropolitan,FALSE,1720
20071009070706,2007,63,female,white,150000,not married,Bachelors,0,0,West,employed - at work,"NA",FALSE,metropolitan,FALSE,1721
20070706072543,2007,22,female,white,0,not married,Some college,0,0,Midwest,employed - at work,"NA",FALSE,metropolitan,FALSE,1722
20070807072109,2007,48,male,white,75000,married,Some college,1,17,South,employed - at work,not employed,FALSE,metropolitan,FALSE,1723
20070112061197,2007,21,male,white,20000,married,Some college,1,1,Midwest,employed - at work,not employed,FALSE,non-metropolitan,FALSE,1724
20070806070652,2007,48,male,white,75000,married,Masters,3,1,West,employed - at work,not employed,FALSE,metropolitan,FALSE,1725
20070908070929,2007,80,female,black,7500,not married,Did not graduate from HS,0,0,South,not in labor force,"NA",FALSE,metropolitan,FALSE,1726
20070908071627,2007,47,female,white,30000,not married,HS,0,0,Northeast,employed - at work,"NA",FALSE,metropolitan,FALSE,1727
20070605071142,2007,44,male,asian,35000,married,Some college,4,2,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,1728
20070504071728,2007,60,male,white,100000,not married,Bachelors,0,0,Northeast,employed - at work,"NA",FALSE,metropolitan,FALSE,1729
20070504070806,2007,31,female,white,35000,married,Some college,1,1,West,not in labor force,employed,FALSE,metropolitan,FALSE,1730
20070503070874,2007,72,female,black,30000,not married,Some college,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,1731
20070908072229,2007,30,female,white,35000,married,HS,2,5,South,employed - at work,employed,FALSE,metropolitan,FALSE,1732
20070908070951,2007,63,female,white,40000,married,HS,0,0,South,not in labor force,not employed,FALSE,metropolitan,FALSE,1733
20070201070977,2007,58,female,white,40000,not married,Some college,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,1734
20070101070052,2007,24,female,black,20000,not married,Some college,2,1,Midwest,employed - at work,"NA",FALSE,metropolitan,FALSE,1735
20070908071401,2007,80,female,white,15000,not married,Did not graduate from HS,0,0,Midwest,not in labor force,"NA",FALSE,non-metropolitan,FALSE,1736
20071009071114,2007,33,female,white,25000,not married,HS,1,5,Midwest,not in labor force,"NA",FALSE,metropolitan,FALSE,1737
20071009071211,2007,26,male,white,40000,not married,Some college,2,2,Midwest,employed - at work,employed,FALSE,non-metropolitan,FALSE,1738
20071110070541,2007,29,female,white,60000,married,Doctoral,2,1,West,not in labor force,employed,FALSE,metropolitan,FALSE,1739
20070707070952,2007,79,male,white,0,married,Bachelors,0,0,South,employed - at work,employed,FALSE,metropolitan,FALSE,1740
20070302070597,2007,60,female,white,25000,not married,Bachelors,0,0,West,not in labor force,"NA",FALSE,metropolitan,FALSE,1741
20071211072072,2007,74,female,white,30000,not married,Masters,0,0,South,not in labor force,"NA",FALSE,metropolitan,FALSE,1742
20071211071627,2007,44,male,asian,30000,married,HS,3,10,Northeast,employed - at work,not employed,FALSE,metropolitan,FALSE,1743
20070503071931,2007,46,male,white,100000,married,Some college,1,12,Northeast,employed - at work,employed,FALSE,non-metropolitan,FALSE,1744
20070706072149,2007,41,female,white,25000,not married,Did not graduate from HS,2,3,South,employed - at work,"NA",FALSE,metropolitan,FALSE,1745
20071211071991,2007,18,male,white,150000,not married,HS,1,16,South,employed - at work,"NA",TRUE,metropolitan,FALSE,1746
20071212071703,2007,36,male,white,60000,married,Bachelors,1,0,South,employed - at work,employed,FALSE,metropolitan,FALSE,1747
20070403071571,2007,48,female,white,40000,married,Some college,2,9,Northeast,employed - at work,employed,FALSE,metropolitan,FALSE,1748
20070112060696,2007,32,female,white,75000,married,Masters,2,2,West,not in labor force,employed,FALSE,metropolitan,FALSE,1749
20070112061000,2007,66,female,white,35000,married,Masters,0,0,South,not in labor force,employed,FALSE,metropolitan,FALSE,1750
20070302070760,2007,63,male,white,100000,married,Doctoral,0,0,West,not in labor force,employed,FALSE,metropolitan,FALSE,1751
20070909071632,2007,65,female,white,25000,not married,Some college,0,0,Northeast,employed - at work,"NA",FALSE,metropolitan,FALSE,1752
20071211071700,2007,64,female,white,10000,not married,Some college,0,0,South,unemployed - on layoff,"NA",FALSE,metropolitan,FALSE,1753
20070605072063,2007,49,male,white,60000,married,HS,0,0,Northeast,not in labor force,employed,FALSE,non-metropolitan,FALSE,1754
20070504070531,2007,38,male,white,50000,married,Some college,2,5,South,employed - at work,not employed,FALSE,metropolitan,FALSE,1755
20070706070732,2007,17,male,white,50000,not married,Did not graduate from HS,2,10,West,unemployed - looking,"NA",TRUE,metropolitan,FALSE,1756
20070808070042,2007,47,male,white,0,married,HS,1,12,South,not in labor force,not employed,FALSE,non-metropolitan,FALSE,1757
20071110071178,2007,38,female,white,75000,married,Bachelors,4,2,South,not in labor force,employed,FALSE,metropolitan,FALSE,1758
20070706072648,2007,63,male,white,30000,not married,Did not graduate from HS,0,0,Northeast,employed - at work,"NA",FALSE,metropolitan,FALSE,1759
20070807070835,2007,72,male,white,40000,married,Bachelors,3,4,West,not in labor force,not employed,FALSE,metropolitan,FALSE,1760
20070605072378,2007,25,female,black,12500,not married,Did not graduate from HS,3,1,South,not in labor force,"NA",FALSE,metropolitan,FALSE,1761
20071009071875,2007,37,male,white,40000,not married,Some college,0,0,West,unemployed - looking,"NA",FALSE,metropolitan,FALSE,1762
20070302071689,2007,32,female,white,20000,not married,Bachelors,1,5,Northeast,employed - at work,"NA",FALSE,metropolitan,FALSE,1763
20070807071956,2007,31,female,other,12500,not married,Some college,3,7,South,employed - at work,"NA",FALSE,non-metropolitan,FALSE,1764
20070504072297,2007,16,male,white,20000,not married,Did not graduate from HS,3,6,South,not in labor force,"NA",TRUE,metropolitan,FALSE,1765
20070605072017,2007,57,male,white,100000,married,Bachelors,0,0,Northeast,employed - at work,employed,FALSE,metropolitan,FALSE,1766
20070112061388,2007,17,male,white,25000,not married,Did not graduate from HS,3,10,Midwest,not in labor force,"NA",TRUE,metropolitan,FALSE,1767
20071211071828,2007,21,male,white,12500,not married,Some college,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,1768
20071109071521,2007,50,female,white,75000,married,HS,0,0,Northeast,employed - at work,employed,FALSE,metropolitan,FALSE,1769
20070806072301,2007,50,male,white,60000,married,Some college,1,15,South,employed - at work,employed,FALSE,metropolitan,FALSE,1770
20070112062280,2007,20,female,other,50000,not married,Some college,3,1,South,employed - at work,"NA",TRUE,metropolitan,FALSE,1771
20070807071985,2007,31,female,white,100000,married,HS,1,8,West,employed - at work,employed,FALSE,metropolitan,FALSE,1772
20070202072518,2007,65,female,black,40000,married,Bachelors,0,0,South,not in labor force,employed,FALSE,metropolitan,FALSE,1773
20071110070055,2007,50,male,black,7500,married,Did not graduate from HS,1,16,South,not in labor force,not employed,FALSE,non-metropolitan,FALSE,1774
20070605071271,2007,33,male,white,35000,married,HS,2,4,Midwest,employed - at work,employed,FALSE,non-metropolitan,FALSE,1775
20070403072352,2007,32,male,white,40000,not married,Some college,2,4,Midwest,employed - at work,"NA",FALSE,non-metropolitan,FALSE,1776
20070302072477,2007,32,female,white,35000,not married,Masters,0,0,Midwest,employed - at work,"NA",FALSE,metropolitan,FALSE,1777
20070706072408,2007,33,female,white,30000,married,Some college,2,9,South,not in labor force,employed,FALSE,metropolitan,FALSE,1778
20070705070731,2007,30,female,asian,150000,married,Bachelors,1,1,West,not in labor force,employed,TRUE,metropolitan,FALSE,1779
20071212070696,2007,50,male,white,35000,married,HS,0,0,West,not in labor force,employed,FALSE,metropolitan,FALSE,1780
20071211070797,2007,65,male,white,40000,married,Some college,0,0,West,not in labor force,not employed,FALSE,metropolitan,FALSE,1781
20070706071500,2007,52,male,white,60000,married,Some college,2,13,Midwest,employed - at work,not employed,FALSE,metropolitan,FALSE,1782
20071211071564,2007,74,male,white,20000,married,HS,0,0,Northeast,not in labor force,not employed,FALSE,metropolitan,FALSE,1783
20071109071921,2007,27,female,white,35000,not married,Bachelors,0,0,Northeast,employed - at work,"NA",FALSE,metropolitan,FALSE,1784
20071009071312,2007,61,female,black,20000,not married,Some college,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,1785
20071010071666,2007,54,female,white,20000,not married,Some college,0,0,Northeast,not in labor force,"NA",TRUE,metropolitan,FALSE,1786
20070404071453,2007,73,female,white,25000,not married,HS,1,12,Midwest,not in labor force,"NA",FALSE,non-metropolitan,FALSE,1787
20070707071529,2007,46,male,white,75000,married,HS,4,2,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,1788
20071010071012,2007,58,male,white,150000,not married,Bachelors,0,0,West,employed - at work,"NA",FALSE,metropolitan,FALSE,1789
20070302072422,2007,17,male,white,75000,not married,Did not graduate from HS,1,17,South,employed - at work,"NA",TRUE,non-metropolitan,FALSE,1790
20070908072215,2007,54,female,black,40000,not married,Some college,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,1791
20070302071589,2007,15,female,white,75000,not married,Did not graduate from HS,1,15,West,not in labor force,"NA",TRUE,metropolitan,FALSE,1792
20071010072221,2007,43,female,black,75000,not married,Some college,1,11,South,employed - at work,"NA",FALSE,metropolitan,FALSE,1793
20070908071146,2007,38,female,other,150000,married,Bachelors,2,7,Midwest,employed - at work,not employed,FALSE,metropolitan,FALSE,1794
20071007070822,2007,22,male,white,75000,married,Some college,3,1,West,employed - at work,employed,TRUE,metropolitan,FALSE,1795
20071110071898,2007,50,male,white,100000,not married,HS,0,0,Northeast,employed - at work,"NA",FALSE,non-metropolitan,FALSE,1796
20070504072407,2007,35,male,white,60000,married,Some college,2,3,South,employed - at work,employed,FALSE,metropolitan,FALSE,1797
20070201071946,2007,16,male,white,60000,not married,Did not graduate from HS,2,14,Northeast,employed - at work,"NA",TRUE,metropolitan,FALSE,1798
20070504072263,2007,42,female,white,40000,married,Did not graduate from HS,0,0,South,employed - at work,employed,FALSE,metropolitan,FALSE,1799
20071111072016,2007,27,male,white,60000,married,Masters,0,0,South,employed - at work,employed,FALSE,metropolitan,FALSE,1800
20070706072373,2007,60,male,white,100000,married,HS,0,0,South,employed - at work,employed,FALSE,metropolitan,FALSE,1801
20070404071479,2007,50,female,black,75000,not married,Some college,0,0,Midwest,employed - at work,"NA",FALSE,metropolitan,FALSE,1802
20071211071772,2007,41,male,white,40000,not married,Bachelors,2,10,Midwest,unemployed - looking,"NA",FALSE,metropolitan,FALSE,1803
20070908071278,2007,32,male,white,7500,married,HS,4,5,South,employed - at work,not employed,FALSE,non-metropolitan,FALSE,1804
20070403072370,2007,59,male,white,60000,married,HS,0,0,Midwest,not in labor force,employed,FALSE,metropolitan,FALSE,1805
20071008070623,2007,51,male,white,40000,married,Bachelors,1,1,West,employed - at work,not employed,TRUE,metropolitan,FALSE,1806
20071109071045,2007,64,male,white,100000,married,Doctoral,0,0,West,employed - at work,employed,FALSE,metropolitan,FALSE,1807
20070909072331,2007,44,female,white,75000,married,Bachelors,0,0,West,employed - at work,employed,FALSE,non-metropolitan,FALSE,1808
20070101071534,2007,41,female,black,35000,not married,HS,1,17,Northeast,employed - absent,"NA",FALSE,metropolitan,FALSE,1809
20070908070887,2007,36,male,white,100000,married,Bachelors,2,4,South,employed - at work,employed,FALSE,metropolitan,FALSE,1810
